Title,Company,Location,Experience,Salary,Description,Skills,Job Link
International Voice Process Executive,Hexaware Technologies,"Thane, Navi Mumbai",0-5 Yrs,1.5-4.5 Lacs PA,Shift Window -24 / 7. Mode - Work form office. Skills -Excellent English Communication....,"Customer Service, Retention, International voice, Voice process, International, International voice process, Process, Voice",https://www.naukri.com/job-listings-international-voice-process-executive-hexaware-technologies-thane-navi-mumbai-0-to-5-years-270225005757
Customer Support Representative,Taskus,Navi Mumbai,26 Feb - 07 Mar,1.75-3.5 Lacs PA,Undergrad or Graduate Fresher with excellent communication skills|Handle customer inqui...,"Bpo Voice, International Voice, Us Voice Process, UK Process, International Process, Process, BPO, Customer support",https://www.naukri.com/job-listings-customer-support-representative-taskus-navi-mumbai-0-to-2-years-260225018798
Bartender,Marriott,Mumbai,0-5 Yrs,Not disclosed,"Count bank at end of shift, complete designated cashier reports, resolve any discrepanc...","Supervisor, Printing, Safety training, Banking, Bartending, Training, Safety, Supervision",https://www.naukri.com/job-listings-bartender-marriott-mumbai-0-to-5-years-260225500458
Customer Care Executive,Thyrocare,Navi Mumbai,0-2 Yrs,2.75-3 Lacs PA,Greetings from Thyrocare!We are looking Customer Service Turbhe office *Thyrocare Techn...,"Inbound Voice Process, Inbound Process, Inbound Customer Service, Inbound Calls, Inbound, Voice process, Voice, Process",https://www.naukri.com/job-listings-customer-care-executive-thyrocare-navi-mumbai-0-to-2-years-260225014157
It Recruiter,JobPoint,Mumbai Suburban,01 Mar,Not disclosed,1 to 4 years of experience in IT recruitment with skills in sourcing and screening|End-...,"Recruitment, It Sourcing, Screening, IT Staffing, IT Recruitment, End To End Recruitment, Salary Negotiation, It Hiring",https://www.naukri.com/job-listings-it-recruiter-metaphor-infotech-mumbai-suburban-0-to-3-years-260225010560
Financial Analyst- KYC Walkin Drive,eClerx,"Thane, Navi Mumbai, Mumbai (All Areas)",27 Feb - 28 Feb,Not disclosed,Graduate or post-graduate with understanding of derivatives and stock markets|Conduct i...,"Finance, Capital Market, NISM, Investment Banking, KYC, Trade Life Cycle, Fresher, Derivatives",https://www.naukri.com/job-listings-financial-analyst-kyc-walkin-drive-eclerx-thane-navi-mumbai-mumbai-all-areas-0-to-2-years-260225000164
Field Executive opening in a leading Fintech company in Mumbai,2coms,Mumbai,0-5 Yrs,Not disclosed,"Fresher Graduate, local candidates, up to 27 years, fluent in local language, 2 Wheeler...","bpo, international bpo, documentation, customer service, business development, retail sales, sales, field sales",https://www.naukri.com/job-listings-field-executive-opening-in-a-leading-fintech-company-in-mumbai-2coms-mumbai-0-to-5-years-270225006754
Trust & Safety New Associate,Accenture,Navi Mumbai,0-1 Yrs,Not disclosed,Ability to work differing rotations / shifts and non-standard work hours shift timings ...,"non voice process, customer service, moderation, bpo non voice, business process outsourcing, digital marketing, team management, market research",https://www.naukri.com/job-listings-trust-safety-new-associate-accenture-solutions-pvt-ltd-navi-mumbai-0-to-1-years-250225914693
Trust & Safety New Associate,Accenture,Navi Mumbai,0-1 Yrs,Not disclosed,"Any graduation with strong coping, emotional resilience, and attention to detail|Review...","non voice process, customer service, moderation, bpo non voice, business process outsourcing, digital marketing, team management, market research",https://www.naukri.com/job-listings-trust-safety-new-associate-accenture-solutions-pvt-ltd-navi-mumbai-0-to-1-years-250225914670
Trust & Safety New Associate,Accenture,Navi Mumbai,0-1 Yrs,Not disclosed,Ability to work differing rotations / shifts and non-standard work hours shift timings ...,"non voice process, customer service, moderation, bpo non voice, business process outsourcing, digital marketing, team management, market research",https://www.naukri.com/job-listings-trust-safety-new-associate-accenture-solutions-pvt-ltd-navi-mumbai-0-to-1-years-250225914623
Graduate fresher opening For International customer support role in a,2coms,Mumbai,0-5 Yrs,Not disclosed,SUMMARY Job Vacancy: International Customer Support Executive (Graduate Fresher) O...,"bpo, education, customer relationship, mathematics, back office, customer service, presentation skills, customer care",https://www.naukri.com/job-listings-graduate-fresher-opening-for-international-customer-support-role-in-a-2coms-mumbai-0-to-5-years-250225012737
Capital Markets Services New Associate,Accenture,Mumbai,0-1 Yrs,Not disclosed,Candidate should be flexible in working night shifts. Please note that in this role you...,"trading, presentation skills, capital market, wealth management, us market, us it recruitment, screening, investment banking",https://www.naukri.com/job-listings-capital-markets-services-new-associate-accenture-solutions-pvt-ltd-mumbai-0-to-1-years-250225914749
Banking Advisory New Associate,Accenture,Mumbai,0-1 Yrs,Not disclosed,BCom graduate with skills in Commercial Real Estate and Real Estate Due Diligence|Assis...,"com, c++, agile, tally, internet, c#, c, stl",https://www.naukri.com/job-listings-banking-advisory-new-associate-accenture-solutions-pvt-ltd-mumbai-0-to-1-years-250225914318
Assistant Manager,N D Savla & Associates,"Mumbai Suburban, Mumbai (All Areas)(Andheri East)",0-1 Yrs,8-9 Lacs PA,Hiring and building the audit team as and when required. Handling / training / guiding ...,"Statutory Audit, Finalisation, Income Tax, Gst, Auditing, Tax Audit, TDS, PT",https://www.naukri.com/job-listings-assistant-manager-n-d-savla-associates-mumbai-suburban-mumbai-all-areas-0-to-1-years-250225018356
Order To Cash Operations New Associate,Accenture,Mumbai,0-1 Yrs,Not disclosed,BCom/MCom with understanding of cash applications and reconciliation processes|Solve ro...,"cash apps, order to cash, cash applications, billing, invoicing, accounts receivable, operations management, customer service",https://www.naukri.com/job-listings-order-to-cash-operations-new-associate-accenture-solutions-pvt-ltd-mumbai-0-to-1-years-250225913910
KPMG - Background Verification Analyst,KPMG Assurance and Consulting Services LLP,"Goregaon, Mumbai (All Areas)",0-1 Yrs,Not disclosed,Candidates open for night shift can applyMaintain trackers and master logs on real time...,"Bgv, Background Screening, Document Verification, night shift, Customer Service, International Clients, Client Servicing, Data Entry",https://www.naukri.com/job-listings-kpmg-background-verification-analyst-kpmg-assurance-and-consulting-services-llp-goregaon-mumbai-all-areas-0-to-1-years-250225019137
Finance and Accounting Assistant,Accenture,"Navi Mumbai, Mumbai (All Areas)",0 Yrs,"60,000-2 Lacs PA",Shifts- General / Night shifts Subject to hiring zone) . -There is specific focus on fe...,"Accounting Functions, Finance And Accounts, F & A, Finance, F#, Assistance, Accounting, Finance",https://www.naukri.com/job-listings-finance-and-accounting-assistant-teamlease-digital-navi-mumbai-mumbai-all-areas-0-to-0-years-250225010838
Web Developer New Associate,Accenture,Mumbai,0-1 Yrs,Not disclosed,Skill required: Marketing Operations - Hyper Text Markup Language (HTML)Designation: We...,"digital marketing, vmware, active directory, html, web development, vmware vsphere, dns, microsoft azure",https://www.naukri.com/job-listings-web-developer-new-associate-accenture-solutions-pvt-ltd-mumbai-0-to-1-years-250225914519
US mortgage - PE ( Freshers) - Mumbai(US shift),2coms,Mumbai,0-5 Yrs,Not disclosed,. Open for Night shifts (6PM IST to 4AM IST) No rotational or Day Shift . Open for Nigh...,"escalations, operations management, trade finance, project management, team management, customer service, banking operations, banking products",https://www.naukri.com/job-listings-us-mortgage-pe-freshers-mumbai-us-shift-2coms-mumbai-0-to-5-years-250225012175
Accounts Executive,M/s. H.s.guna & Co.,Mumbai(Andheri East),0-2 Yrs,1.5-2.25 Lacs PA,Key Qualifications & Skills: . Educational Qualification: Graduate in Accounts & Financ...,"Accounts, Companies Act, Tax Returns, Finance, Gst, accounting, Data Entry, MS Office",https://www.naukri.com/job-listings-accounts-executive-m-s-h-s-guna-co-mumbai-0-to-2-years-250225905209
Urgent Opportunity For Fresher (Contant Moderator Role) in Gurgaon,2coms,Navi Mumbai,0-5 Yrs,1.75-2.25 Lacs PA,SUMMARY Job Title: Communication Consultant About the Client: Our client is a m...,"digital marketing, bpo, c++, business development, market research, content management, research, proof reading",https://www.naukri.com/job-listings-urgent-opportunity-for-fresher-contant-moderator-role-in-gurgaon-2coms-navi-mumbai-0-to-5-years-250225016191
Digital Marketing Analyst- Mumbai,2coms,Mumbai,0-5 Yrs,1-3 Lacs PA,. Any Graduate Requirements: . 1+ years of work experience in Ad Operations Additionall...,"digital marketing, digital, rtb, data, adwords, digital media planning, facebook, verbal communication",https://www.naukri.com/job-listings-digital-marketing-analyst-mumbai-2coms-mumbai-0-to-5-years-250225013067
ANM Nurse (Mother & Child Care)_MAX@Home,Max Healthcare,"Mohali, Delhi / NCR, Mumbai (All Areas)",0-5 Yrs,Not disclosed,"The nanny should be patient, kind, and have a genuine love for childrenSafety: A nurse ...","ANM, auxilliary nurse, mother & child care, Midwifery, Assistant Nurse, auxiliary nurse, JAPA nurse, Baby Care",https://www.naukri.com/job-listings-anm-nurse-mother-child-care-max-home-max-healthcare-mohali-delhi-ncr-mumbai-all-areas-0-to-5-years-250225016439
Drama Teacher,Starkids Speech And Drama Academy,Mumbai(Bandra West),0-1 Yrs,Not disclosed,"Starkids Speech and Creative Drama Academy is looking for extremely smart, well- spoken...","Drama, Classroom Management, Teaching, Lesson Planning, Curriculum Development, Planning, Management, Development",https://www.naukri.com/job-listings-drama-teacher-starkids-speech-and-drama-academy-mumbai-0-to-1-years-250225917852
Business Analyst,MSCI Services,Mumbai,0-3 Yrs,Not disclosed,The Index finance team works closely with the Index Product organization on al...,"Relationship management, Automation, Financial analysis, Data modeling, Relationship building, Analytical, Healthcare, Investment management",https://www.naukri.com/job-listings-business-analyst-msci-mumbai-0-to-3-years-250225500665
Basic Trainer,Empower English Academy,Mumbai,0-3 Yrs,Not disclosed,Empower English Academy is looking for Basic Trainer to join our dynamic team and embar...,"Basic, Training",https://www.naukri.com/job-listings-basic-trainer-empower-english-academy-mumbai-0-to-3-years-250225501752
Business Development Manager,Abbott,Mumbai,0-5 Yrs,Not disclosed,Demonstrate in-depth technical knowledge on all aspects of financial analysis and a goo...,"financial analysis, modeling, business development, business development management, accounting, cardiovascular, vascular, aspect",https://www.naukri.com/job-listings-business-development-manager-abbott-healthcare-pvt-ltd-mumbai-0-to-5-years-250225501239
Forensic-WRHS (Whistle-blowing and Reporting Helpline Solution),KPMG Assurance and Consulting Services LLP,"Gurugram, Mumbai (All Areas)",0-1 Yrs,Not disclosed,"Graduate with proficiency in Kannada or Oriya, and excellent English communication skil...","Oriya, Kannada, English, Whistle blowing, Calling, Hindi, Reporting",https://www.naukri.com/job-listings-forensic-wrhs-whistle-blowing-and-reporting-helpline-solution-kpmg-assurance-and-consulting-services-llp-gurugram-mumbai-all-areas-0-to-1-years-250225008218
Voice Process Executive (Freshers only) - Night Shift,A client of Randstad,"Mumbai(Airoli), Navi Mumbai",0-1 Yrs,2-3 Lacs PA,NIGHT SHIFT ONLY*.,"Communication Skills, Convincing Power, Interpersonal Skills, Interpersonal, Voice process, Process, Voice, Interpersonal Skill",https://www.naukri.com/job-listings-voice-process-executive-freshers-only-night-shift-randstad-mumbai-navi-mumbai-0-to-1-years-181024008176
Hiring For International Voice Process - Navi Mumbai,Sutherland,Navi Mumbai,0-3 Yrs,2.5-4.5 Lacs PA,Rotational Night Shifts Qualifications . Graduation / HSC Fresher / Experienced Can app...,"Communication Skills, Interpersonal Skills, Problem Solving, Convincing Power, Troubleshooting, Interpersonal, International voice, International voice process",https://www.naukri.com/job-listings-hiring-for-international-voice-process-navi-mumbai-sutherland-navi-mumbai-0-to-3-years-190225007983
Non Voice opening For Non Tech Graduate Fresher in a leading MNC BPO M,2coms,Navi Mumbai,0-5 Yrs,Not disclosed,"Non-Technical Graduate (BA, BBA, BCOM, BBI, BAF, BMS) with excellent verbal and written...","bpo, communication skills written, non voice process, customer complaints, verbal communication, operational efficiency, m, job description",https://www.naukri.com/job-listings-non-voice-opening-for-non-tech-graduate-fresher-in-a-leading-mnc-bpo-m-2coms-navi-mumbai-0-to-5-years-250225010170
Financial Analyst,eClerx,"Thane, Navi Mumbai, Mumbai (All Areas)",27 Feb - 28 Feb,Not disclosed,Graduate or post-graduate with understanding of derivatives and stock markets; detail-o...,"Finance, NISM, fresher, Investment Banking, KYC, Derivatives, Financial analysis, Investment",https://www.naukri.com/job-listings-financial-analyst-eclerx-thane-navi-mumbai-mumbai-all-areas-0-to-2-years-230225002129
HR Executive- TA || BGV Verification,Teleperformance (TP),"Goregaon, Mumbai (All Areas)",0-5 Yrs,"50,000-1.75 Lacs PA",Excellent communication and interpersonal skills; experience in background verification...,"Administration, Background Verification, Bgv, Background Screening, Office Administration, Document Verification, executive assistant, Back Office",https://www.naukri.com/job-listings-hr-executive-ta-bgv-verification-teleperformance-tp-goregaon-mumbai-all-areas-0-to-5-years-061224020336
.NET Developer,Fortune Global 500 MNC in Banking,"Hyderabad, Bengaluru",1-2 Yrs,14-24 Lacs PA,Greeting From Randstad India (RSR)Please find the below link to apply for the Job for ...,".net, Angular, .Net Core, React.Js, Microservices, Development, Core",https://www.naukri.com/job-listings-net-developer-randstad-hyderabad-bengaluru-1-to-2-years-270225006597
Associate - Reconciliation Specialist,Zeta Inc.,Mumbai,1-6 Yrs,Not disclosed,Zeta is looking to hire an Associate for the Business Operations - Credit Card uni...,"Dispute resolution, Excel, Payment systems, NBFC, Reconciliation, Banking, payment gateways, Auditing",https://www.naukri.com/job-listings-associate-reconciliation-specialist-zeta-inc-mumbai-1-to-6-years-190225503235
Dermatologist,Hindustan Consulting,"Hyderabad, Chennai, Bengaluru",0-5 Yrs,12-18 Lacs PA,"Hiring Female Dermatologist for our clients in Mumbai, Chennai, Hyderabad, Bangalore, C...","Dermatology, Hair Care, Skin Care, Cosmetology, Hair Transplant, Skin",https://www.naukri.com/job-listings-dermatologist-hindustan-consulting-hyderabad-chennai-bengaluru-0-to-5-years-270225006584
"Credit Risk Model Validation Role- Bangalore,Gurgaon,Kolkata",Genpact,"Hybrid - Kolkata, Gurgaon/Gurugram, Bangalore/Bengaluru",3-8 Yrs,Not disclosed,"Minimum qualifications: . Masters degree in a quantitative discipline, with relevant ex...","SAS, Model Validation, Credit Risk, Ccar, Model Development, Basel, PDCA, IFRS",https://www.naukri.com/job-listings-credit-risk-model-validation-role-bangalore-gurgaon-kolkata-genpact-kolkata-gurgaon-gurugram-bangalore-bengaluru-3-to-8-years-050722004537
GN - SONG - Service - CX - Value Architect - Manager,Accenture,Mumbai,2-7 Yrs,Not disclosed,MBA from a tier 1 institute. 12+ years of experience in strategy / value office & consu...,"customer service, power bi, workshop management, tableau, quantitative, warranty management, gateways, python",https://www.naukri.com/job-listings-gn-song-service-cx-value-architect-manager-accenture-solutions-pvt-ltd-mumbai-2-to-7-years-190225924281
"HR Ops Admin, West PXT",Amazon,Mumbai,5-8 Yrs,Not disclosed,"As such, the candidate must be skilled at anticipating problems, creating contingency p...","Vendor audit, Action plan, MIS, Statutory compliance, E-commerce, Customer service, Customer experience, MS Office",https://www.naukri.com/job-listings-hr-ops-admin-west-pxt-amazon-india-software-dev-centre-pvt-ltd-mumbai-5-to-8-years-170225500717
"Assistant Manager, US Corporate Tax",EY,"Hybrid - Hyderabad, Gurugram, Bengaluru",4-8 Yrs,Not disclosed,Graduate or Postgraduate in Finance with 4 to 6 years of experience in Federal Tax and ...,"Review, Us Corporate Tax, Corporate Taxation, 1120, Us Tax, Federal Tax, Taxation, Corporate",https://www.naukri.com/job-listings-assistant-manager-us-corporate-tax-ey-hyderabad-gurugram-bengaluru-4-to-8-years-091124008527
GN - Industry - Energy Downstream Consultant,Accenture,Mumbai,2-7 Yrs,Not disclosed,Qualifications: Education:Full time MBA / PGDM (Full time) from Tier-1 InstitutionsCand...,"customer management, forward planning, relationship management, stakeholder management, pricing, data analytics, supply chain, profitability analysis",https://www.naukri.com/job-listings-gn-industry-energy-downstream-consultant-accenture-solutions-pvt-ltd-mumbai-2-to-7-years-190225924835
Sharepoint Architect,Hexaware Technologies,"Hybrid - Chennai, Bengaluru, Mumbai (All Areas)",9-14 Yrs,15-30 Lacs PA,"""Must Have Skills Prior experience with SharePoint Migration or Upgrade projects ShareP...","Architecture, Spfx, Sharepoint, Sharepoint Architecture",https://www.naukri.com/job-listings-sharepoint-architect-hexaware-technologies-chennai-bengaluru-mumbai-all-areas-9-to-14-years-170225018065
GN - SONG - MT - CDP - Manager,Accenture,Mumbai,8-10 Yrs,Not disclosed,MBA or Post Graduate Diploma in Management with 8+ years of experience in Marketing and...,"campaign management, digital marketing, google api, business development, cdp, paid media, partnerships, ad serving",https://www.naukri.com/job-listings-gn-song-mt-cdp-manager-accenture-solutions-pvt-ltd-mumbai-8-to-10-years-190225924524
IMU- Industry X- RES- Senior Manager,Accenture,Mumbai,12-14 Yrs,Not disclosed,Proven experience in successfully leading and managing complex client engagements withi...,"management consulting, machine learning, artificial intelligence, iot, big data, project implementation, manufacturing execution system, manufacturing engineering",https://www.naukri.com/job-listings-imu-industry-x-res-senior-manager-accenture-solutions-pvt-ltd-mumbai-12-to-14-years-190225924649
Cloud Devops Engineer,HCL,"Kochi, Bengaluru, Koch Bihar",6-11 Yrs,10-20 Lacs PA,"Apply who can join Immediate / 30 days only Mandatory Skills : Cloud AWS with Docker, C...","Aws Cloud, Aws Devops, Docker, Kubernetes, Aws Cloudformation, Container, Terraform, Deployment",https://www.naukri.com/job-listings-cloud-devops-engineer-archies-infotech-kochi-bengaluru-koch-bihar-6-to-11-years-270225007371
Application Developer,Accenture,Mumbai,7-10 Yrs,Not disclosed,Minimum 7.5 years of experience in Core Banking application development; Bachelor's deg...,"maintenance services, banking application, application development, software development life cycle, core banking, project management, software development, service operations",https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-7-to-10-years-190225926212
"Databricks Developer Azure/AWS/GCP - Bangalore, Hyderabad, Kolkata",Genpact,"Kolkata, Hyderabad, Bengaluru",6-11 Yrs,Not disclosed,"Bachelors Degree or equivalency (CS, CE, CIS, IS, MIS, or engineering discipline) or eq...","Pyspark, Azure Data Lake, SQL Azure, Data Bricks, Azure Data Factory, Datafactory, SCALA, Azure Databricks",https://www.naukri.com/job-listings-databricks-developer-azure-aws-gcp-bangalore-hyderabad-kolkata-genpact-kolkata-hyderabad-bengaluru-6-to-11-years-130225009536
Senior Consultant,Deloitte,"Hyderabad, Bengaluru, Delhi / NCR",2-10 Yrs,Not disclosed,"Develop and deliver training programs for customers on CMDB usage, key management, and ...","PKI, Key Management, Venafi, CMDB, SSH, Appview X, Tectia, Senior",https://www.naukri.com/job-listings-senior-consultant-deloitte-consulting-india-private-limited-hyderabad-bengaluru-delhi-ncr-2-to-10-years-260225005529
Field Delivery Operations,HP,"Gurugram, Bengaluru",2-5 Yrs,Not disclosed,Field Delivery Operations Description - FIELD DELIVERY OPERATIONS MANAGER S...,"Contract management, Channel sales, Customer support, Customer relationship, Risk management, Continuous improvement, Stakeholder management, Talent management",https://www.naukri.com/job-listings-field-delivery-operations-hp-gurugram-bengaluru-2-to-5-years-250225503890
Manager accounting,EY,"Hyderabad, Chennai, Bengaluru",4-9 Yrs,Not disclosed,Shift timings: US Shift(6pm-3am) Cab facility available . Work mode: Hybrid mode .,"RTR, R2R, US GAAP, Record To Report, Inventory Accounting, Inventory Reconciliation, Month End Reporting, Balance Sheet Reconciliation",https://www.naukri.com/job-listings-manager-accounting-ey-hyderabad-chennai-bengaluru-4-to-9-years-270225004254
Senior / Lead Data Scientist,Zetwerk,"Hyderabad, Chennai, Bengaluru",6-12 Yrs,Not disclosed,"Demonstrate proficiency in programming languages such as Python or R, with the ability ...","Health insurance, Backend, Machine learning, Healthcare, Wellness, Life sciences, Continuous improvement, Analytics",https://www.naukri.com/job-listings-senior-lead-data-scientist-zetwerk-hyderabad-chennai-bengaluru-6-to-12-years-260225500036
Fullstack Developer (Angular + Java),Wipro,"Hybrid - Hyderabad, Chennai, Bengaluru",4-9 Yrs,5-15 Lacs PA,"Bachelors degree in Computer Science, Engineering, or a related field (or equivalent ex...","Java, Full Stack, Java Fullstack, Angular, spring MVC, Java Spring Boot, Spring Boot, MVC",https://www.naukri.com/job-listings-fullstack-developer-angular-java-wipro-hyderabad-chennai-bengaluru-4-to-9-years-250225016778
HCL Tech | Data Privacy| Noida/Chennai/Bangalore,HCLTech,"Hybrid - Noida, Chennai, Bengaluru",5-10 Yrs,Not disclosed,In-depth understanding of data privacy concepts and technical knowledge in data privacy...,"Data Protection, Data Privacy, Gdpr, Data Security, Data, Technical analysis, Security, HP data protector",https://www.naukri.com/job-listings-hcl-tech-data-privacy-noida-chennai-bangalore-hcltech-noida-chennai-bengaluru-5-to-10-years-260225012578
Senior BI Engineer,Randstad Digital,"Hybrid - Hyderabad, Chennai, Bengaluru",6-9 Yrs,Not disclosed,"Cloud proficiency, with AWS or Azure certifications considered a plusPreferred Location...","power bi, Tableau, sql, Bi, Senior",https://www.naukri.com/job-listings-senior-bi-engineer-randstad-hyderabad-chennai-bengaluru-6-to-9-years-250225012457
Linux Administrator +Ansible,Cognizant,"Hybrid - Hyderabad, Chennai, Bengaluru",6-10 Yrs,Not disclosed,"Required Skills : Strong experience in Linux environments and ansible Monitors, schedul...","Linux Administration, Redhat Linux, Ansible, Administration, Linux",https://www.naukri.com/job-listings-linux-administrator-ansible-cognizant-hyderabad-chennai-bengaluru-6-to-10-years-260225020960
Linux Administrator +Ansible,Cognizant,"Hybrid - Hyderabad, Chennai, Bengaluru",01 Mar,Not disclosed,"Required Skills : Strong experience in Linux environments and ansible Monitors, schedul...","Linux Administration, Redhat Linux, Ansible, Administration, Linux",https://www.naukri.com/job-listings-linux-administrator-ansible-cognizant-hyderabad-chennai-bengaluru-6-to-10-years-260225010985
Talent Acquisition Manager,PwC Service Delivery Center,"Hybrid - Hyderabad, Bangalore Rural, Bengaluru",12-17 Yrs,Not disclosed,"Experience in successfully managing, prioritizing, and closing searches against a timel...","Talent Acquisition, Lateral Hiring, Volume Hiring, Bulk Hiring, TA, Stakeholder Management, Hiring, Acquisition",https://www.naukri.com/job-listings-talent-acquisition-manager-pwc-service-delivery-center-hyderabad-bangalore-rural-bengaluru-12-to-17-years-260225012123
Sap Mm Tester,Cognizant,"Hyderabad, Chennai, Bengaluru",6-9 Yrs,Not disclosed,"Experience in Functional testing, System testing, System integration testing, regressio...","SAP MM, SAP Testing, Mm Module, MM, Software testing, SAP",https://www.naukri.com/job-listings-sap-mm-tester-cognizant-hyderabad-chennai-bengaluru-6-to-9-years-260225008173
Senior Associate_Pega-Tech Ops,PwC Service Delivery Center,"Hyderabad, Bengaluru",4-5 Yrs,Not disclosed,Applicant should be willing to work in second shift (2pm 11pm)Science)/MCA with a minim...,"Data management, Infrastructure management, Analytical, Inprocess quality, Pega, Senior System Architect, Virtualization, infrastructure services",https://www.naukri.com/job-listings-senior-associate-pega-tech-ops-pricewaterhouse-coopers-private-limited-hyderabad-bengaluru-4-to-5-years-260225503147
Sap Fico Developer,Infosys,"Hybrid - Hyderabad, Chennai, Bengaluru",5-10 Yrs,Not disclosed,Job TitleSAP FICO Consultant Responsibilities A day in the life of an Infoscion As par...,"fico, s4, Sap Hana, product costing, co, sap, sap finance, Finance",https://www.naukri.com/job-listings-sap-fico-developer-infosys-hyderabad-chennai-bengaluru-5-to-10-years-270225004752
Site Reliability Engineer & DevOps Engineer _Bangalore,Broadridge,"Hyderabad, Bengaluru",7-10 Yrs,Not disclosed,Shift Timings: . 1 PM to 10 PM IST. . Requirements / Qualifications. On-Prem Experience...,"Service delivery, Automation, Process optimization, Version control, GIT, Analytical, devops, Disaster recovery",https://www.naukri.com/job-listings-site-reliability-engineer-devops-engineer-bangalore-broadridge-financial-solutions-india-pvt-ltd-hyderabad-bengaluru-7-to-10-years-260225500104
Networking Engineer +Cloud -Bangalore/Chennai- Walk-In- 1st March !!!,Cognizant,"Hybrid - Hyderabad, Chennai, Bengaluru",01 Mar,Not disclosed,Role & responsibilities Networking EngineerCISCO Routing &SwitchingAny CloudLocation: B...,"Network Engineering, Cloud, Routing, CISCO, Switching, Engineering, Networking",https://www.naukri.com/job-listings-networking-engineer-cloud-bangalore-chennai-walk-in-1st-march-cognizant-hyderabad-chennai-bengaluru-5-to-9-years-270225005167
GN - High Tech- Consultant - 09,Accenture,"Gurugram, Bengaluru, Delhi / NCR",5-9 Yrs,Not disclosed,MBA from Tier 1 or 2 business school with 5-9 years of SAP S4 HANA experience|Provide s...,"project management, presentation skills, vertical, sem, telecom, management consulting, sap, management skills",https://www.naukri.com/job-listings-gn-high-tech-consultant-09-accenture-solutions-pvt-ltd-gurugram-bengaluru-delhi-ncr-5-to-9-years-250225905646
Sap Fico Tester,Cognizant,"Hybrid - Hyderabad, Chennai, Bengaluru",4-9 Yrs,Not disclosed,Proven experience in SAP FICO testing and knowledge of SAP Financial Accounting (FI) an...,"SAP FICO, SAP Testing, SAP Finance, Software testing, FICO, Finance, SAP",https://www.naukri.com/job-listings-sap-fico-tester-cognizant-hyderabad-chennai-bengaluru-4-to-9-years-260225008357
Senior Manager_Pega Architect - Tech Ops,PwC Service Delivery Center,"Hyderabad, Bengaluru",5-9 Yrs,Not disclosed,A career in our Advisory Acceleration Center is the natural extension of PwC s leadin...,"Product management, Automation, Data management, Consulting, Presales, Application development, Pega, Virtualization",https://www.naukri.com/job-listings-senior-manager-pega-architect-tech-ops-pricewaterhouse-coopers-private-limited-hyderabad-bengaluru-5-to-9-years-260225503324
Senior Manager_Pega Architect _ Tech Ops,PwC Service Delivery Center,"Hyderabad, Bengaluru",5-9 Yrs,Not disclosed,"At PwC, our people in infrastructure focus on designing and implementing robust, secu...","Product management, Cloud computing, Automation, Consulting, Presales, Application development, Pega, Virtualization",https://www.naukri.com/job-listings-senior-manager-pega-architect-tech-ops-pricewaterhouse-coopers-private-limited-hyderabad-bengaluru-5-to-9-years-260225503323
Nodejs & React Js -Chennai/Bangalore/Kolkata-6-9yrs-Hybrid,Randstad Digital,"Hybrid - Kolkata, Chennai, Bengaluru",6-10 Yrs,Not disclosed,Experience -6 12 yrs.,"Node.Js, reactjs, Typescript, Javascript, React.js",https://www.naukri.com/job-listings-nodejs-react-js-chennai-bangalore-kolkata-6-9yrs-hybrid-randstad-kolkata-chennai-bengaluru-6-to-10-years-260225007059
Hiring Freshers # International Non-Voice Process # MNC's.,MNC Group,"Hyderabad(Madhapur), Bengaluru(HSR Layout)",0 Yrs,2.5-3.5 Lacs PA,We have immediate requirement for Freshers Any Graduates can applyCandidates must have ...,"Google, Apple, Finance, Facebook, Accounts Receivable, Accounts Payable, Accounting, Hiring",https://www.naukri.com/job-listings-hiring-freshers-international-non-voice-process-mnc-s-hindustan-consulting-services-india-private-limite-d-opc-hyderabad-bengaluru-0-to-0-years-200225000174
Consultant - Technical Writer,Sapiens,Bengaluru,3-5 Yrs,Not disclosed,. Bachelors degree in relevant technical field Any Certification on Technical Writing S...,"Technical Writing, confluence, information architecture, technical documentation, Jira, SDLC, software documentation, Documentation",https://www.naukri.com/job-listings-consultant-technical-writer-sapiens-technologies-1982-india-private-limited-bengaluru-3-to-5-years-270225905269
Associate Data Scientist,IBM,Bengaluru,2-4 Yrs,Not disclosed,"As an Associate level Data Scientist at IBM, you will work to solve business problems u...","python, statistical techniques, sql, r, tensorflow, hypothesis testing, scikit-learn, data manipulation",https://www.naukri.com/job-listings-associate-data-scientist-ibm-india-pvt-limited-bengaluru-2-to-4-years-270225904551
"Operations Senior Lead, VP",Deutsche Bank,"Jaipur, Bengaluru",8-13 Yrs,Not disclosed,Bachelor's/postgraduate degree in Management; 16+ years overall experience with 8+ year...,"data analysis, attrition, presentation skills, performance metrics, performance management, production, customer service, process analysis",https://www.naukri.com/job-listings-operations-senior-lead-vp-deutsche-bank-ag-jaipur-bengaluru-8-to-13-years-240225914413
"Territory Manager- Power & Projects (B2B), Bangalore",Exide,Bengaluru,6-11 Yrs,Not disclosed,Please note that core institutional sales (B2B) candidates are preferredTechnical Sales...,"B2B Marketing, Institutional Sales, Territory management, Sales, Marketing, Management, Territory, Project",https://www.naukri.com/job-listings-territory-manager-power-projects-b2b-bangalore-exide-bengaluru-6-to-11-years-280125019704
